carpark_number,update_datetime,total_lots,lot_type,lots_available,data_snapshot_time
PL57,2026-03-10T11:59:03,521,C,380,2026-03-10 12:00
PL57,2026-03-10T12:58:03,521,C,386,2026-03-10 13:00
PL57,2026-03-10T13:59:03,521,C,383,2026-03-10 14:00
PL57,2026-03-10T14:59:04,521,C,371,2026-03-10 15:00
PL57,2026-03-10T15:58:04,521,C,377,2026-03-10 16:00
PL57,2026-03-10T16:58:04,521,C,355,2026-03-10 17:00
PL57,2026-03-10T17:59:04,521,C,339,2026-03-10 18:00
PL57,2026-03-10T18:58:04,521,C,301,2026-03-10 19:00
PL57,2026-03-10T19:58:04,521,C,260,2026-03-10 20:00
PL57,2026-03-10T20:59:04,521,C,239,2026-03-10 21:00
PL57,2026-03-10T21:58:04,521,C,210,2026-03-10 22:00
PL57,2026-03-10T22:58:05,521,C,193,2026-03-10 23:00
PL57,2026-03-11T00:00:05,521,C,182,2026-03-11 00:01
PL57,2026-03-11T00:58:05,521,C,179,2026-03-11 01:00
PL57,2026-03-11T01:58:05,521,C,178,2026-03-11 02:00
PL57,2026-03-11T02:58:05,521,C,181,2026-03-11 03:00
PL57,2026-03-11T03:58:25,521,C,180,2026-03-11 04:00
PL57,2026-03-11T04:58:25,521,C,181,2026-03-11 05:00
PL57,2026-03-11T05:58:25,521,C,188,2026-03-11 06:00
PL57,2026-03-11T06:59:25,521,C,248,2026-03-11 07:00
PL57,2026-03-11T07:58:25,521,C,313,2026-03-11 08:00
PL57,2026-03-11T08:58:25,521,C,349,2026-03-11 09:00
PL57,2026-03-11T09:59:25,521,C,359,2026-03-11 10:00
PL57,2026-03-11T10:58:25,521,C,375,2026-03-11 11:00
PL57,2026-03-11T11:58:26,521,C,379,2026-03-11 12:00
PL57,2026-03-11T12:58:26,521,C,383,2026-03-11 13:00
PL57,2026-03-11T13:58:26,521,C,382,2026-03-11 14:00
PL57,2026-03-11T14:58:26,521,C,376,2026-03-11 15:00
PL57,2026-03-11T15:58:26,521,C,379,2026-03-11 16:00
PL57,2026-03-11T16:58:27,521,C,366,2026-03-11 17:00
PL57,2026-03-11T17:58:27,521,C,345,2026-03-11 18:00
PL57,2026-03-11T18:58:27,521,C,291,2026-03-11 19:00
PL57,2026-03-11T19:58:27,521,C,262,2026-03-11 20:00
PL57,2026-03-11T20:58:27,521,C,246,2026-03-11 21:00
PL57,2026-03-11T21:58:27,521,C,232,2026-03-11 22:00
PL57,2026-03-11T22:58:27,521,C,201,2026-03-11 23:00
PL57,2026-03-11T23:59:28,521,C,192,2026-03-12 00:01
PL57,2026-03-12T00:58:28,521,C,189,2026-03-12 01:00
PL57,2026-03-12T01:58:28,521,C,185,2026-03-12 02:00
PL57,2026-03-12T02:58:28,521,C,195,2026-03-12 03:00
PL57,2026-03-12T03:58:28,521,C,192,2026-03-12 04:00
PL57,2026-03-12T04:58:28,521,C,188,2026-03-12 05:00
PL57,2026-03-12T05:58:28,521,C,199,2026-03-12 06:00
PL57,2026-03-12T06:58:28,521,C,253,2026-03-12 07:00
PL57,2026-03-12T07:58:29,521,C,315,2026-03-12 08:00
PL57,2026-03-12T09:58:29,521,C,366,2026-03-12 10:00
PL57,2026-03-12T10:58:29,521,C,375,2026-03-12 11:00
PL57,2026-03-12T11:58:29,521,C,376,2026-03-12 12:00
PL57,2026-03-12T12:58:29,521,C,386,2026-03-12 13:00
PL57,2026-03-12T13:58:29,521,C,376,2026-03-12 14:00
PL57,2026-03-12T14:58:30,521,C,372,2026-03-12 15:00
PL57,2026-03-12T15:58:30,521,C,357,2026-03-12 16:00
PL57,2026-03-12T16:58:30,521,C,365,2026-03-12 17:00
PL57,2026-03-12T17:58:30,521,C,335,2026-03-12 18:00
PL57,2026-03-12T18:59:30,521,C,311,2026-03-12 19:00
PL57,2026-03-12T19:58:30,521,C,281,2026-03-12 20:00
PL57,2026-03-12T20:58:30,521,C,253,2026-03-12 21:00
PL57,2026-03-12T21:59:30,521,C,230,2026-03-12 22:00
PL57,2026-03-12T22:58:31,521,C,205,2026-03-12 23:00
PL57,2026-03-12T23:59:31,521,C,192,2026-03-13 00:01
PL57,2026-03-13T00:58:31,521,C,188,2026-03-13 01:00
PL57,2026-03-13T01:58:31,521,C,183,2026-03-13 02:00
PL57,2026-03-13T02:59:31,521,C,185,2026-03-13 03:00
PL57,2026-03-13T03:58:31,521,C,183,2026-03-13 04:00
PL57,2026-03-13T04:58:31,521,C,183,2026-03-13 05:00
PL57,2026-03-13T05:58:32,521,C,190,2026-03-13 06:00
PL57,2026-03-13T06:58:32,521,C,236,2026-03-13 07:00
PL57,2026-03-13T07:58:32,521,C,305,2026-03-13 08:00
PL57,2026-03-13T08:58:32,521,C,337,2026-03-13 09:00
PL57,2026-03-13T09:58:32,521,C,354,2026-03-13 10:00
PL57,2026-03-13T10:58:32,521,C,360,2026-03-13 11:00
PL57,2026-03-13T11:58:33,521,C,363,2026-03-13 12:00
PL57,2026-03-13T12:58:33,521,C,377,2026-03-13 13:00
PL57,2026-03-13T13:58:33,521,C,375,2026-03-13 14:00
PL57,2026-03-13T14:58:33,521,C,362,2026-03-13 15:00
PL57,2026-03-13T15:58:33,521,C,348,2026-03-13 16:00
PL57,2026-03-13T16:58:33,521,C,343,2026-03-13 17:00
PL57,2026-03-13T17:58:33,521,C,332,2026-03-13 18:00
PL57,2026-03-13T18:58:34,521,C,316,2026-03-13 19:00
PL57,2026-03-13T19:58:34,521,C,290,2026-03-13 20:00
PL57,2026-03-13T20:58:34,521,C,274,2026-03-13 21:00
PL57,2026-03-13T21:58:34,521,C,255,2026-03-13 22:00
PL57,2026-03-13T22:58:34,521,C,227,2026-03-13 23:00
PL57,2026-03-13T23:59:34,521,C,209,2026-03-14 00:01
PL57,2026-03-14T00:58:34,521,C,199,2026-03-14 01:00
PL57,2026-03-14T01:58:34,521,C,196,2026-03-14 02:00
PL57,2026-03-14T02:58:35,521,C,199,2026-03-14 03:00
PL57,2026-03-14T03:58:35,521,C,198,2026-03-14 04:00
PL57,2026-03-14T04:58:35,521,C,198,2026-03-14 05:00
PL57,2026-03-14T05:58:35,521,C,201,2026-03-14 06:00
PL57,2026-03-14T06:58:35,521,C,218,2026-03-14 07:00
PL57,2026-03-14T07:58:35,521,C,248,2026-03-14 08:00
PL57,2026-03-14T08:58:36,521,C,277,2026-03-14 09:00
PL57,2026-03-14T09:58:36,521,C,286,2026-03-14 10:00
PL57,2026-03-14T10:58:36,521,C,307,2026-03-14 11:00
PL57,2026-03-14T11:58:36,521,C,316,2026-03-14 12:00
PL57,2026-03-14T12:58:36,521,C,300,2026-03-14 13:00
PL57,2026-03-14T13:58:36,521,C,293,2026-03-14 14:00
PL57,2026-03-14T14:58:36,521,C,310,2026-03-14 15:00
PL57,2026-03-14T15:57:36,521,C,299,2026-03-14 16:00
PL57,2026-03-14T16:58:37,521,C,315,2026-03-14 17:00
PL57,2026-03-14T17:58:37,521,C,330,2026-03-14 18:00
PL57,2026-03-14T18:58:37,521,C,331,2026-03-14 19:00
PL57,2026-03-14T19:58:37,521,C,324,2026-03-14 20:00
PL57,2026-03-14T20:58:37,521,C,291,2026-03-14 21:00
PL57,2026-03-14T21:58:37,521,C,261,2026-03-14 22:00
PL57,2026-03-14T22:58:38,521,C,241,2026-03-14 23:00
PL57,2026-03-14T23:59:38,521,C,220,2026-03-15 00:01
PL57,2026-03-15T00:58:38,521,C,214,2026-03-15 01:00
PL57,2026-03-15T01:58:38,521,C,206,2026-03-15 02:00
PL57,2026-03-15T02:58:38,521,C,201,2026-03-15 03:00
PL57,2026-03-15T03:58:38,521,C,198,2026-03-15 04:00
PL57,2026-03-15T04:58:38,521,C,197,2026-03-15 05:00
PL57,2026-03-15T05:58:38,521,C,198,2026-03-15 06:00
PL57,2026-03-15T06:58:39,521,C,208,2026-03-15 07:00
PL57,2026-03-15T07:58:39,521,C,214,2026-03-15 08:00
PL57,2026-03-15T08:58:39,521,C,229,2026-03-15 09:00
PL57,2026-03-15T09:58:39,521,C,253,2026-03-15 10:00
PL57,2026-03-15T10:58:39,521,C,266,2026-03-15 11:00
PL57,2026-03-15T11:58:39,521,C,272,2026-03-15 12:00
PL57,2026-03-15T12:58:39,521,C,277,2026-03-15 13:00
PL57,2026-03-15T13:58:39,521,C,285,2026-03-15 14:00
PL57,2026-03-15T14:58:40,521,C,273,2026-03-15 15:00
PL57,2026-03-15T15:58:40,521,C,271,2026-03-15 16:00
PL57,2026-03-15T16:58:40,521,C,273,2026-03-15 17:00
PL57,2026-03-15T17:58:40,521,C,292,2026-03-15 18:00
PL57,2026-03-15T18:58:40,521,C,292,2026-03-15 19:00
PL57,2026-03-15T19:58:40,521,C,269,2026-03-15 20:00
PL57,2026-03-15T20:58:40,521,C,252,2026-03-15 21:00
PL57,2026-03-15T21:57:41,521,C,226,2026-03-15 22:00
PL57,2026-03-15T22:58:41,521,C,211,2026-03-15 23:00
PL57,2026-03-15T23:59:41,521,C,197,2026-03-16 00:01
PL57,2026-03-16T00:57:41,521,C,192,2026-03-16 01:00
PL57,2026-03-16T01:58:41,521,C,187,2026-03-16 02:00
PL57,2026-03-16T02:57:41,521,C,191,2026-03-16 03:00
PL57,2026-03-16T03:58:41,521,C,188,2026-03-16 04:00
PL57,2026-03-16T04:58:42,521,C,187,2026-03-16 05:00
PL57,2026-03-16T05:57:42,521,C,193,2026-03-16 06:00
PL57,2026-03-16T06:58:42,521,C,224,2026-03-16 07:00
PL57,2026-03-16T07:58:42,521,C,291,2026-03-16 08:00
PL57,2026-03-16T08:58:42,521,C,338,2026-03-16 09:00
PL57,2026-03-16T09:58:42,521,C,352,2026-03-16 10:00
PL57,2026-03-16T10:58:42,521,C,352,2026-03-16 11:00
PL57,2026-03-16T11:58:42,521,C,352,2026-03-16 12:00
PL57,2026-03-16T12:57:43,521,C,352,2026-03-16 13:00
PL57,2026-03-16T13:58:43,521,C,352,2026-03-16 14:00
PL57,2026-03-16T14:58:43,521,C,352,2026-03-16 15:00
PL57,2026-03-16T15:58:43,521,C,352,2026-03-16 16:00
PL57,2026-03-16T16:58:43,521,C,352,2026-03-16 17:00
PL57,2026-03-16T17:58:43,521,C,357,2026-03-16 18:00
PL57,2026-03-16T18:58:43,521,C,321,2026-03-16 19:00
PL57,2026-03-16T19:58:44,521,C,289,2026-03-16 20:00
PL57,2026-03-16T20:58:44,521,C,270,2026-03-16 21:00
PL57,2026-03-16T21:58:44,521,C,246,2026-03-16 22:00
PL57,2026-03-16T22:58:44,521,C,230,2026-03-16 23:00
PL57,2026-03-16T23:59:44,521,C,211,2026-03-17 00:01
PL57,2026-03-17T00:58:44,521,C,203,2026-03-17 01:00
PL57,2026-03-17T01:58:44,521,C,198,2026-03-17 02:00
PL57,2026-03-17T02:58:44,521,C,206,2026-03-17 03:00
PL57,2026-03-17T03:58:45,521,C,210,2026-03-17 04:00
PL57,2026-03-17T04:58:45,521,C,209,2026-03-17 05:00
PL57,2026-03-17T05:58:45,521,C,216,2026-03-17 06:00
PL57,2026-03-17T06:58:45,521,C,251,2026-03-17 07:00
PL57,2026-03-17T07:58:45,521,C,330,2026-03-17 08:00
PL57,2026-03-17T08:58:45,521,C,374,2026-03-17 09:00
PL57,2026-03-17T09:57:45,521,C,361,2026-03-17 10:00
PL57,2026-03-17T10:58:46,521,C,365,2026-03-17 11:00
PL57,2026-03-17T11:58:46,521,C,370,2026-03-17 12:00
PL57,2026-03-17T12:58:46,521,C,371,2026-03-17 13:00
PL57,2026-03-17T13:58:46,521,C,370,2026-03-17 14:00
PL57,2026-03-17T14:58:46,521,C,369,2026-03-17 15:00
PL57,2026-03-17T15:58:46,521,C,367,2026-03-17 16:00
PL57,2026-03-17T16:57:46,521,C,348,2026-03-17 17:00
PL57,2026-03-17T17:58:47,521,C,341,2026-03-17 18:00
PL57,2026-03-17T18:58:47,521,C,285,2026-03-17 19:00
PL57,2026-03-17T19:57:47,521,C,241,2026-03-17 20:00
PL57,2026-03-17T20:58:47,521,C,236,2026-03-17 21:00
PL57,2026-03-17T21:58:47,521,C,213,2026-03-17 22:00
PL57,2026-03-17T22:57:47,521,C,201,2026-03-17 23:00
PL57,2026-03-17T23:59:47,521,C,186,2026-03-18 00:01
PL57,2026-03-18T00:58:47,521,C,185,2026-03-18 01:00
PL57,2026-03-18T01:57:48,521,C,175,2026-03-18 02:00
PL57,2026-03-18T02:57:48,521,C,186,2026-03-18 03:00
PL57,2026-03-18T03:58:53,521,C,182,2026-03-18 04:00
PL57,2026-03-18T04:58:53,521,C,182,2026-03-18 05:00
PL57,2026-03-18T05:57:53,521,C,190,2026-03-18 06:00
PL57,2026-03-18T06:58:53,521,C,221,2026-03-18 07:00
PL57,2026-03-18T07:58:53,521,C,295,2026-03-18 08:00
PL57,2026-03-18T08:57:53,521,C,341,2026-03-18 09:00
PL57,2026-03-18T09:58:53,521,C,348,2026-03-18 10:00
PL57,2026-03-18T10:58:54,521,C,367,2026-03-18 11:00
PL57,2026-03-18T11:57:54,521,C,372,2026-03-18 12:00
PL57,2026-03-18T12:57:54,521,C,368,2026-03-18 13:00
PL57,2026-03-18T13:58:54,521,C,387,2026-03-18 14:00
PL57,2026-03-18T14:58:54,521,C,375,2026-03-18 15:00
PL57,2026-03-18T15:57:54,521,C,362,2026-03-18 16:00
PL57,2026-03-18T16:58:55,521,C,364,2026-03-18 17:00
PL57,2026-03-18T17:58:55,521,C,354,2026-03-18 18:00
PL57,2026-03-18T18:57:55,521,C,317,2026-03-18 19:00
PL57,2026-03-18T19:58:55,521,C,278,2026-03-18 20:00
PL57,2026-03-18T20:58:55,521,C,258,2026-03-18 21:00
PL57,2026-03-18T21:58:55,521,C,227,2026-03-18 22:00
PL57,2026-03-18T22:57:55,521,C,201,2026-03-18 23:00
PL57,2026-03-18T23:59:56,521,C,191,2026-03-19 00:01
PL57,2026-03-19T00:58:56,521,C,183,2026-03-19 01:00
PL57,2026-03-19T01:57:56,521,C,177,2026-03-19 02:00
PL57,2026-03-19T02:58:56,521,C,178,2026-03-19 03:00
PL57,2026-03-19T03:57:56,521,C,179,2026-03-19 04:00
PL57,2026-03-19T04:58:56,521,C,176,2026-03-19 05:00
PL57,2026-03-19T05:58:56,521,C,186,2026-03-19 06:00
PL57,2026-03-19T06:57:57,521,C,213,2026-03-19 07:00
PL57,2026-03-19T07:58:57,521,C,290,2026-03-19 08:00
PL57,2026-03-19T08:58:57,521,C,345,2026-03-19 09:00
PL57,2026-03-19T09:57:57,521,C,331,2026-03-19 10:00
PL57,2026-03-19T10:58:57,521,C,338,2026-03-19 11:00
PL57,2026-03-19T11:58:57,521,C,344,2026-03-19 12:00
PL57,2026-03-19T12:58:57,521,C,340,2026-03-19 13:00
PL57,2026-03-19T13:57:58,521,C,342,2026-03-19 14:00
PL57,2026-03-19T14:58:58,521,C,338,2026-03-19 15:00
PL57,2026-03-19T15:58:58,521,C,334,2026-03-19 16:00
PL57,2026-03-19T16:57:58,521,C,324,2026-03-19 17:00
PL57,2026-03-19T17:58:58,521,C,309,2026-03-19 18:00
PL57,2026-03-19T18:58:58,521,C,278,2026-03-19 19:00
PL57,2026-03-19T19:57:58,521,C,254,2026-03-19 20:00
PL57,2026-03-19T20:58:58,521,C,235,2026-03-19 21:00
PL57,2026-03-19T21:58:59,521,C,221,2026-03-19 22:00
PL57,2026-03-19T22:57:59,521,C,199,2026-03-19 23:00
PL57,2026-03-19T23:58:59,521,C,189,2026-03-20 00:01
PL57,2026-03-20T00:58:59,521,C,181,2026-03-20 01:00
PL57,2026-03-20T01:58:59,521,C,170,2026-03-20 02:00
PL57,2026-03-20T02:57:59,521,C,171,2026-03-20 03:00
PL57,2026-03-20T03:57:59,521,C,174,2026-03-20 04:00
PL57,2026-03-20T04:59:00,521,C,170,2026-03-20 05:00
PL57,2026-03-20T05:59:00,521,C,169,2026-03-20 06:00
PL57,2026-03-20T06:58:00,521,C,198,2026-03-20 07:00
PL57,2026-03-20T07:59:00,521,C,257,2026-03-20 08:00
PL57,2026-03-20T08:59:00,521,C,290,2026-03-20 09:00
PL57,2026-03-20T09:58:00,521,C,314,2026-03-20 10:00
PL57,2026-03-20T10:59:00,521,C,326,2026-03-20 11:00
PL57,2026-03-20T11:59:00,521,C,328,2026-03-20 12:00
PL57,2026-03-20T12:59:01,521,C,344,2026-03-20 13:00
PL57,2026-03-20T13:58:01,521,C,352,2026-03-20 14:00
PL57,2026-03-20T14:59:01,521,C,329,2026-03-20 15:00
PL57,2026-03-20T15:59:01,521,C,323,2026-03-20 16:00
PL57,2026-03-20T16:58:01,521,C,301,2026-03-20 17:00
PL57,2026-03-20T17:59:01,521,C,305,2026-03-20 18:00
PL57,2026-03-20T18:59:01,521,C,297,2026-03-20 19:00
PL57,2026-03-20T19:58:02,521,C,278,2026-03-20 20:00
PL57,2026-03-20T20:59:02,521,C,260,2026-03-20 21:00
PL57,2026-03-20T21:59:02,521,C,231,2026-03-20 22:00
PL57,2026-03-20T22:58:02,521,C,214,2026-03-20 23:00
PL57,2026-03-21T00:00:02,521,C,187,2026-03-21 00:01
PL57,2026-03-21T00:59:02,521,C,175,2026-03-21 01:00
PL57,2026-03-21T01:58:02,521,C,166,2026-03-21 02:00
PL57,2026-03-21T02:59:03,521,C,164,2026-03-21 03:00
PL57,2026-03-21T03:58:03,521,C,162,2026-03-21 04:00
PL57,2026-03-21T04:59:03,521,C,163,2026-03-21 05:00
PL57,2026-03-21T05:59:03,521,C,170,2026-03-21 06:00
PL57,2026-03-21T06:58:03,521,C,188,2026-03-21 07:00
PL57,2026-03-21T07:58:03,521,C,204,2026-03-21 08:00
PL57,2026-03-21T08:59:03,521,C,216,2026-03-21 09:00
PL57,2026-03-21T09:58:03,521,C,225,2026-03-21 10:00
PL57,2026-03-21T10:58:04,521,C,228,2026-03-21 11:00
PL57,2026-03-21T11:59:04,521,C,261,2026-03-21 12:00
PL57,2026-03-21T12:58:04,521,C,289,2026-03-21 13:00
PL57,2026-03-21T13:58:04,521,C,296,2026-03-21 14:00
PL57,2026-03-21T14:59:04,521,C,278,2026-03-21 15:00
PL57,2026-03-21T15:58:04,521,C,271,2026-03-21 16:00
PL57,2026-03-21T16:58:04,521,C,264,2026-03-21 17:00
PL57,2026-03-21T17:59:05,521,C,276,2026-03-21 18:00
PL57,2026-03-21T18:58:05,521,C,298,2026-03-21 19:00
PL57,2026-03-21T19:58:05,521,C,293,2026-03-21 20:00
PL57,2026-03-21T20:59:05,521,C,269,2026-03-21 21:00
PL57,2026-03-21T21:59:05,521,C,231,2026-03-21 22:00
PL57,2026-03-21T22:58:05,521,C,198,2026-03-21 23:00
PL57,2026-03-22T00:00:05,521,C,182,2026-03-22 00:01
PL57,2026-03-22T00:59:06,521,C,167,2026-03-22 01:00
PL57,2026-03-22T01:58:06,521,C,156,2026-03-22 02:00
PL57,2026-03-22T02:59:06,521,C,169,2026-03-22 03:00
PL57,2026-03-22T03:58:06,521,C,165,2026-03-22 04:00
PL57,2026-03-22T04:59:06,521,C,165,2026-03-22 05:00
PL57,2026-03-22T05:59:06,521,C,173,2026-03-22 06:00
PL57,2026-03-22T06:58:06,521,C,175,2026-03-22 07:00
PL57,2026-03-22T07:59:06,521,C,180,2026-03-22 08:00
PL57,2026-03-22T08:59:07,521,C,186,2026-03-22 09:00
PL57,2026-03-22T09:58:07,521,C,199,2026-03-22 10:00
PL57,2026-03-22T10:58:07,521,C,223,2026-03-22 11:00
PL57,2026-03-22T11:59:07,521,C,235,2026-03-22 12:00
PL57,2026-03-22T12:59:07,521,C,228,2026-03-22 13:00
PL57,2026-03-22T13:58:07,521,C,239,2026-03-22 14:00
PL57,2026-03-22T14:58:07,521,C,257,2026-03-22 15:00
PL57,2026-03-22T15:59:07,521,C,256,2026-03-22 16:00
PL57,2026-03-22T16:58:08,521,C,257,2026-03-22 17:00
PL57,2026-03-22T17:58:08,521,C,262,2026-03-22 18:00
PL57,2026-03-22T18:59:08,521,C,270,2026-03-22 19:00
PL57,2026-03-22T19:58:08,521,C,258,2026-03-22 20:00
PL57,2026-03-22T20:58:08,521,C,236,2026-03-22 21:00
PL57,2026-03-22T21:59:08,521,C,201,2026-03-22 22:00
PL57,2026-03-22T22:58:08,521,C,189,2026-03-22 23:00
PL57,2026-03-22T23:59:08,521,C,176,2026-03-23 00:01
PL57,2026-03-23T00:59:09,521,C,174,2026-03-23 01:00
PL57,2026-03-23T01:59:09,521,C,168,2026-03-23 02:00
PL57,2026-03-23T02:58:09,521,C,178,2026-03-23 03:00
PL57,2026-03-23T03:58:09,521,C,175,2026-03-23 04:00
PL57,2026-03-23T04:59:09,521,C,176,2026-03-23 05:00
PL57,2026-03-23T05:59:09,521,C,188,2026-03-23 06:00
PL57,2026-03-23T06:58:09,521,C,206,2026-03-23 07:00
PL57,2026-03-23T07:59:10,521,C,266,2026-03-23 08:00
PL57,2026-03-23T08:59:10,521,C,299,2026-03-23 09:00
PL57,2026-03-23T09:58:10,521,C,317,2026-03-23 10:00
PL57,2026-03-23T10:58:10,521,C,331,2026-03-23 11:00
PL57,2026-03-23T11:59:10,521,C,340,2026-03-23 12:00
PL57,2026-03-23T12:59:10,521,C,349,2026-03-23 13:00
PL57,2026-03-23T13:58:10,521,C,350,2026-03-23 14:00
PL57,2026-03-23T14:59:11,521,C,352,2026-03-23 15:00
PL57,2026-03-23T15:59:11,521,C,348,2026-03-23 16:00
PL57,2026-03-23T16:58:11,521,C,337,2026-03-23 17:00
PL57,2026-03-23T17:58:11,521,C,310,2026-03-23 18:00
PL57,2026-03-23T18:59:11,521,C,280,2026-03-23 19:00
PL57,2026-03-23T19:58:11,521,C,245,2026-03-23 20:00
PL57,2026-03-23T20:58:11,521,C,220,2026-03-23 21:00
PL57,2026-03-23T21:59:11,521,C,202,2026-03-23 22:00
PL57,2026-03-23T22:58:12,521,C,182,2026-03-23 23:00
PL57,2026-03-23T23:59:12,521,C,175,2026-03-24 00:01
PL57,2026-03-24T00:59:12,521,C,172,2026-03-24 01:00
PL57,2026-03-24T01:58:12,521,C,166,2026-03-24 02:00
PL57,2026-03-24T02:58:12,521,C,173,2026-03-24 03:00
PL57,2026-03-24T03:58:12,521,C,174,2026-03-24 04:00
PL57,2026-03-24T04:59:12,521,C,175,2026-03-24 05:00
PL57,2026-03-24T05:58:12,521,C,182,2026-03-24 06:00
PL57,2026-03-24T06:58:13,521,C,240,2026-03-24 07:00
PL57,2026-03-24T07:59:13,521,C,301,2026-03-24 08:00
PL57,2026-03-24T08:58:13,521,C,342,2026-03-24 09:00
PL57,2026-03-24T09:58:13,521,C,356,2026-03-24 10:00
PL57,2026-03-24T10:59:13,521,C,367,2026-03-24 11:00
PL57,2026-03-24T11:58:13,521,C,363,2026-03-24 12:00
PL57,2026-03-24T12:58:14,521,C,380,2026-03-24 13:00
PL57,2026-03-24T13:59:14,521,C,372,2026-03-24 14:00
PL57,2026-03-24T14:59:14,521,C,377,2026-03-24 15:00
PL57,2026-03-24T15:58:14,521,C,356,2026-03-24 16:00
PL57,2026-03-24T16:58:14,521,C,356,2026-03-24 17:00
PL57,2026-03-24T17:58:14,521,C,335,2026-03-24 18:00
PL57,2026-03-24T18:58:14,521,C,274,2026-03-24 19:00
PL57,2026-03-24T19:59:15,521,C,245,2026-03-24 20:00
PL57,2026-03-24T20:59:15,521,C,218,2026-03-24 21:00
PL57,2026-03-24T21:58:15,521,C,207,2026-03-24 22:00
PL57,2026-03-24T22:58:15,521,C,183,2026-03-24 23:00
PL57,2026-03-24T23:59:15,521,C,183,2026-03-25 00:01
PL57,2026-03-25T00:59:15,521,C,178,2026-03-25 01:00
PL57,2026-03-25T01:59:15,521,C,176,2026-03-25 02:00
PL57,2026-03-25T02:59:15,521,C,180,2026-03-25 03:00
PL57,2026-03-25T03:58:17,521,C,179,2026-03-25 04:00
PL57,2026-03-25T04:58:17,521,C,174,2026-03-25 05:00
PL57,2026-03-25T05:58:17,521,C,182,2026-03-25 06:00
PL57,2026-03-25T06:59:12,521,C,238,2026-03-25 07:00
PL57,2026-03-25T07:59:18,521,C,307,2026-03-25 08:00
PL57,2026-03-25T08:58:18,521,C,335,2026-03-25 09:00
PL57,2026-03-25T09:58:18,521,C,352,2026-03-25 10:00
PL57,2026-03-25T10:58:18,521,C,365,2026-03-25 11:00
PL57,2026-03-25T11:58:18,521,C,373,2026-03-25 12:00
PL57,2026-03-25T12:59:18,521,C,386,2026-03-25 13:00
PL57,2026-03-25T13:58:18,521,C,394,2026-03-25 14:00
PL57,2026-03-25T14:58:18,521,C,387,2026-03-25 15:00
PL57,2026-03-25T15:58:18,521,C,371,2026-03-25 16:00
PL57,2026-03-25T16:59:13,521,C,355,2026-03-25 17:00
PL57,2026-03-25T17:59:19,521,C,342,2026-03-25 18:00
PL57,2026-03-25T18:59:19,521,C,300,2026-03-25 19:00
PL57,2026-03-25T19:58:19,521,C,268,2026-03-25 20:00
PL57,2026-03-25T20:58:19,521,C,226,2026-03-25 21:00
PL57,2026-03-25T21:58:19,521,C,205,2026-03-25 22:00
PL57,2026-03-25T22:59:14,521,C,182,2026-03-25 23:00
PL57,2026-03-26T00:00:20,521,C,173,2026-03-26 00:01
PL57,2026-03-26T00:58:20,521,C,168,2026-03-26 01:00
PL57,2026-03-26T01:58:20,521,C,163,2026-03-26 02:00
PL57,2026-03-26T02:59:20,521,C,170,2026-03-26 03:00
PL57,2026-03-26T03:58:20,521,C,170,2026-03-26 04:00
PL57,2026-03-26T04:58:20,521,C,167,2026-03-26 05:00
PL57,2026-03-26T05:58:20,521,C,176,2026-03-26 06:00
PL57,2026-03-26T06:58:21,521,C,233,2026-03-26 07:00
PL57,2026-03-26T07:59:21,521,C,310,2026-03-26 08:00
PL57,2026-03-26T08:58:21,521,C,342,2026-03-26 09:00
PL57,2026-03-26T09:58:21,521,C,362,2026-03-26 10:00
PL57,2026-03-26T10:58:21,521,C,371,2026-03-26 11:00
PL57,2026-03-26T11:59:21,521,C,376,2026-03-26 12:00
PL57,2026-03-26T12:59:21,521,C,374,2026-03-26 13:00
PL57,2026-03-26T13:58:21,521,C,381,2026-03-26 14:00
PL57,2026-03-26T14:58:21,521,C,374,2026-03-26 15:00
PL57,2026-03-26T15:58:22,521,C,373,2026-03-26 16:00
PL57,2026-03-26T16:58:22,521,C,363,2026-03-26 17:00
PL57,2026-03-26T17:59:15,521,C,367,2026-03-26 18:00
PL57,2026-03-26T18:59:22,521,C,312,2026-03-26 19:00
PL57,2026-03-26T19:58:22,521,C,263,2026-03-26 20:00
PL57,2026-03-26T20:58:22,521,C,237,2026-03-26 21:00
PL57,2026-03-26T21:58:22,521,C,222,2026-03-26 22:00
PL57,2026-03-26T22:58:22,521,C,201,2026-03-26 23:00
PL57,2026-03-27T00:00:23,521,C,194,2026-03-27 00:01
PL57,2026-03-27T00:58:23,521,C,178,2026-03-27 01:00
PL57,2026-03-27T01:58:23,521,C,174,2026-03-27 02:00
PL57,2026-03-27T02:59:23,521,C,179,2026-03-27 03:00
PL57,2026-03-27T03:58:23,521,C,175,2026-03-27 04:00
PL57,2026-03-27T04:58:23,521,C,175,2026-03-27 05:00
PL57,2026-03-27T05:58:23,521,C,182,2026-03-27 06:00
PL57,2026-03-27T06:58:23,521,C,225,2026-03-27 07:00
PL57,2026-03-27T07:59:16,521,C,288,2026-03-27 08:00
PL57,2026-03-27T08:59:24,521,C,323,2026-03-27 09:00
PL57,2026-03-27T09:58:24,521,C,334,2026-03-27 10:00
PL57,2026-03-27T10:58:24,521,C,350,2026-03-27 11:00
PL57,2026-03-27T11:58:24,521,C,356,2026-03-27 12:00
PL57,2026-03-27T12:59:24,521,C,381,2026-03-27 13:00
PL57,2026-03-27T13:58:24,521,C,381,2026-03-27 14:00
